time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
43146,543,151,510,321,25,34
43277,543,150,511,320,25,34
43412,543,150,510,322,25,34
43543,543,151,510,321,25,34
43674,543,151,510,323,25,34
43805,543,151,510,321,25,34
43932,543,151,511,321,25,34
44064,543,151,510,322,25,34
44195,543,151,511,321,25,34
44326,542,151,511,321,25,34
44457,543,151,511,321,25,34
44592,543,151,510,321,25,34
44723,542,151,510,321,25,34
44854,542,150,510,322,25,34
44985,543,151,510,321,25,34
45112,542,150,510,322,25,34
45243,543,151,510,321,25,34
45374,542,150,510,321,25,34
45505,543,150,510,321,25,34
45636,543,150,510,322,25,34
45771,542,151,510,321,25,34
45903,543,151,511,321,25,34
46034,542,151,510,321,25,34
46161,542,151,511,322,25,34
46292,543,151,509,322,25,34
46423,542,151,510,321,25,34
46554,543,151,510,321,25,34
46685,542,151,511,321,25,34
46816,543,150,510,322,25,34
46951,543,150,510,323,25,34
47082,543,151,510,322,25,34
47213,542,151,510,321,25,34
47340,542,151,509,321,25,34
47471,542,151,510,322,25,34
47602,542,150,510,322,25,34
47733,542,151,509,322,25,34
47864,543,151,510,321,25,34
47996,542,150,510,322,25,34
48131,542,151,510,322,25,34
48262,543,151,510,322,25,34
48389,542,151,510,322,25,34
48520,542,150,510,321,25,34
48651,543,150,510,321,25,34
48782,542,150,510,322,25,34
48913,543,150,510,322,25,34
49044,542,151,510,321,25,34
49175,543,151,510,321,25,34
49310,542,150,510,322,25,34
49437,541,151,510,322,25,34
49568,542,150,509,322,25,34
49699,542,150,510,321,25,34
49830,542,151,509,321,25,34
49961,542,150,509,321,25,34
50093,542,151,510,322,25,34
50224,543,150,510,321,25,34
50355,542,151,510,322,25,34
50490,542,150,509,322,25,34
50617,542,151,509,321,25,34
50748,542,150,510,321,25,34
50879,542,151,509,322,25,34
51010,542,150,510,322,25,34
51141,542,150,510,320,25,34
51272,542,150,510,322,25,34
51403,541,150,510,321,25,34
51534,542,151,509,320,25,34
51665,542,150,509,321,25,34
51796,542,151,509,321,25,34
51928,542,150,509,322,25,34
52059,541,151,509,321,25,34
52190,542,150,509,321,25,34
52321,541,150,510,321,25,34
52452,542,150,510,321,25,34
52583,542,150,509,322,25,34
52714,542,150,509,321,25,34
52845,542,150,510,321,25,34
52976,541,150,510,321,25,34
53107,542,150,509,321,25,34
53238,541,150,509,321,25,34
53369,541,151,509,321,25,34
53500,541,150,510,322,25,34
53632,541,151,509,322,25,34
53762,541,151,509,322,25,34
53894,541,150,509,322,25,34
54025,541,150,509,321,25,35
54156,542,150,510,322,25,35
54287,541,150,509,322,25,35
54418,541,150,509,321,25,35
54549,541,150,508,321,25,35
54680,541,150,509,321,25,35
54811,542,150,509,321,25,35
54942,541,150,509,321,25,35
55073,541,150,509,321,25,35
55204,541,150,509,321,25,34
55335,541,150,509,321,25,34
55467,541,151,509,321,25,34
55598,541,150,509,321,25,34
55729,541,150,510,321,25,34
55860,541,150,509,321,25,34
55991,541,151,509,322,25,34
56122,541,150,508,321,25,34
56249,541,150,510,322,25,34
56384,540,150,509,322,25,34
56515,541,150,508,322,25,34
56646,541,150,509,321,25,34
56777,542,150,509,321,25,34
56908,540,150,509,321,25,34
57039,541,150,509,322,25,34
57170,541,150,509,321,25,34
57298,541,150,509,321,25,34
57428,541,150,509,321,25,34
57563,541,150,509,321,25,34
57695,541,150,509,321,25,34
57826,541,150,509,322,25,34
57957,540,150,509,322,25,34
58088,541,150,509,320,25,34
58219,540,150,509,322,25,34
58350,542,150,508,321,25,34
58477,541,150,508,321,25,34
58608,541,150,509,321,25,34
58743,541,150,509,321,25,35
58874,540,150,508,321,25,35
59005,541,150,508,322,25,35
59136,541,150,509,321,25,35
59267,540,150,509,322,25,35
59398,541,150,509,322,25,35
59529,541,150,509,321,25,35
59657,540,150,509,321,25,35
59788,541,150,509,321,25,35
59923,541,150,509,320,25,35
60054,541,150,509,322,25,35
60185,541,150,508,321,25,35
60316,541,150,508,321,25,35
60447,541,150,509,322,25,35
60578,541,150,509,321,25,35
60705,541,150,509,321,25,35
60836,540,150,508,321,25,35
60967,540,149,509,321,25,35
61102,541,150,509,321,25,35
61233,540,150,508,320,25,35
61364,541,150,508,321,25,35
61495,541,150,507,322,25,35
61627,541,150,509,322,25,35
61758,540,150,508,321,25,35
61885,541,149,508,322,25,35
62016,541,150,508,321,25,35
62147,541,150,509,321,25,35
62282,540,150,509,322,25,34
62413,540,150,508,321,25,34
62544,540,150,508,321,25,34
62675,540,150,509,321,25,34
62806,540,149,509,322,25,34
62933,540,150,509,322,25,34
63065,540,150,508,321,25,34
63195,540,149,508,322,25,34
63327,540,149,508,322,25,34
63462,540,150,507,322,25,34
63593,540,150,508,321,25,34
63724,540,150,508,322,25,34
63855,540,150,508,321,25,34
63982,540,149,508,321,25,34
64113,540,150,509,321,25,34
64244,540,149,508,322,25,34
64375,540,149,508,321,25,34
64506,540,150,508,321,25,34
64641,540,149,508,322,25,34
64772,540,149,508,321,25,34
64903,540,149,507,322,25,34
65034,540,150,509,321,25,34
65161,540,150,508,321,25,34
65293,540,149,509,322,25,34
65424,539,150,508,322,25,34
65555,540,149,508,322,25,34
65686,540,149,508,321,25,34
65821,540,149,507,321,25,34
65952,539,149,508,322,25,34
66083,540,150,508,322,25,34
66210,540,149,509,321,25,34
66341,540,149,509,322,25,34
66472,540,150,509,322,25,34
66603,540,150,507,321,25,34
66734,540,150,508,321,25,34
66865,540,150,508,322,25,34
67000,540,149,508,321,25,34
67131,539,149,508,322,25,34
67262,540,149,507,322,25,34
67389,540,150,508,321,25,34
67520,540,149,508,322,25,34
67651,540,149,508,322,25,34
67783,540,149,508,321,25,34
67914,540,149,507,322,25,34
68045,540,149,508,321,25,34
68180,540,150,508,322,25,34
68311,540,149,508,322,25,34
68438,540,150,508,322,25,34
68569,540,149,507,321,25,34
68700,540,149,508,321,25,34
68831,539,149,508,321,25,34
68962,539,149,507,320,25,34
69093,540,150,508,322,25,34
69224,539,150,507,322,25,34
69359,539,149,508,321,25,34
69491,539,149,508,321,25,34
69618,539,149,508,321,25,34
69749,539,149,507,321,25,34
69880,539,149,508,321,25,34
70011,539,149,508,321,25,34
70142,539,149,508,322,25,34
70273,539,149,508,321,25,34
70404,540,149,508,322,25,34
70539,539,149,508,321,25,34
70666,539,149,507,322,25,34
70797,539,149,507,321,25,34
70928,540,148,507,321,25,34
71059,539,148,507,322,25,34
71190,539,148,507,322,25,34
71321,538,149,507,321,25,34
71452,540,149,507,321,25,34
71583,538,149,507,322,25,34
71715,539,149,508,322,25,34
71846,539,149,507,321,25,34
71977,539,149,507,321,25,34
72108,539,149,507,321,25,34
72239,539,149,507,322,25,34
72370,539,149,507,321,25,34
72501,539,149,507,321,25,34
72632,539,149,507,321,25,34
72763,539,149,507,321,25,34
72894,538,149,508,321,25,34
73025,539,149,508,321,25,34
73156,539,149,507,322,25,34
73287,539,149,507,321,25,34
73418,539,149,507,321,25,34
73549,539,149,507,321,25,34
73681,538,149,506,322,25,34
73812,538,149,507,322,25,34
73943,539,149,507,321,25,34
74074,538,149,506,321,25,34
74205,539,149,507,321,25,34
74336,539,149,507,322,25,34
74467,539,149,507,322,25,34
74598,538,149,507,321,25,34
74729,538,148,506,321,25,34
74860,538,149,507,321,25,34
74991,538,149,507,321,25,34
75122,538,149,506,322,25,34
75253,538,149,507,322,25,34
75385,539,148,507,321,25,34
75516,538,149,506,321,25,34
75647,538,149,506,321,25,34
75778,538,149,507,320,25,34
75909,538,149,506,321,25,34
76040,538,149,506,320,25,34
76171,538,149,507,321,25,34
76298,539,149,507,320,25,34
76433,538,149,506,321,25,34
76564,538,149,507,320,25,34
76695,538,149,507,321,25,34
76826,538,148,507,321,25,34
76957,538,149,507,320,25,34
77088,538,148,507,321,25,34
77219,538,149,507,321,25,34
77346,538,149,506,321,25,34
77477,538,149,507,321,25,34
77613,538,148,506,321,25,34
77744,538,149,506,320,25,34
77875,537,149,507,321,25,34
78006,538,149,506,321,25,34
78137,538,149,506,321,25,34
78268,538,148,507,320,25,34
78399,538,149,507,321,25,34
78526,538,149,507,320,25,34
78657,537,149,506,321,25,34
78792,538,148,506,321,25,34
78923,538,149,506,320,25,34
79054,538,148,506,321,25,34
79185,537,148,506,321,25,34
79317,538,149,506,321,25,34
79448,538,149,506,321,25,34
79575,537,148,507,321,25,34
79706,538,148,506,320,25,34
79837,537,148,506,320,25,34
79972,537,149,506,321,25,34
80103,538,149,507,320,25,34
80234,537,149,506,321,25,34
80365,537,148,507,321,25,34
80496,537,148,506,320,25,34
80627,537,148,506,321,25,34
80754,537,149,506,321,25,34
80885,538,149,506,320,25,34
81016,538,148,506,321,25,34
81151,537,149,506,321,25,34
81282,537,148,505,320,25,34
81413,537,149,506,320,25,34
81544,537,149,506,320,25,34
81676,536,149,506,321,25,34
81803,537,148,506,320,25,34
81934,537,149,506,320,25,34
82065,537,148,505,321,25,34
82196,537,148,505,321,25,34
82331,537,148,506,319,25,34
82462,537,148,506,320,25,34
82597,537,148,506,321,25,34
82724,537,148,506,320,25,34
82855,537,149,506,320,25,34
82982,537,149,505,320,25,34
83113,537,148,506,320,25,34
83244,536,149,506,320,25,34
83375,537,147,506,320,25,34
83510,537,149,506,321,25,34
83642,537,148,506,320,25,34
83773,536,147,505,320,25,34
83904,536,148,505,319,25,34
84031,536,148,506,320,25,34
84162,537,148,505,320,25,34
84293,536,148,505,320,25,34
84424,536,148,505,319,25,34
84555,536,148,506,321,25,34
84690,536,148,505,321,25,34
84821,537,148,505,321,25,34
84952,537,148,505,319,25,34
85084,536,148,505,320,25,34
85211,536,148,506,320,25,34
85342,536,148,505,320,25,34
85473,536,148,504,320,25,34
85604,536,148,505,320,25,34
85735,536,148,505,321,25,34
85870,536,148,505,320,25,34
86001,536,148,506,319,25,34
86132,536,148,505,320,25,34
86259,536,148,505,320,25,34
86390,535,147,505,319,25,34
86521,536,147,504,320,25,34
86652,536,148,504,319,25,34
86783,536,148,504,320,25,34
86914,536,147,505,320,25,34
87049,536,148,506,320,25,34
87180,536,147,505,320,25,34
87312,535,148,506,319,25,34
87439,536,148,506,319,25,34
87570,536,148,504,319,25,34
87701,535,147,504,320,25,34
87832,536,148,504,319,25,34
87963,536,148,505,319,25,34
88094,535,147,505,319,25,34
88229,535,148,505,320,25,34
88360,535,147,505,320,25,34
88487,535,148,505,319,25,34
88618,535,148,505,320,25,34
88749,535,147,504,319,25,34
88880,536,148,505,319,25,34
89011,536,147,504,319,25,34
89142,535,147,505,320,25,34
89273,536,148,504,320,25,34
89409,535,148,504,320,25,34
89536,536,148,505,320,25,34
89667,536,147,505,319,25,34
89798,535,147,504,320,25,34
89929,535,147,504,319,25,34
90060,535,147,504,320,25,34
90191,536,147,505,320,25,34
90322,535,148,504,320,25,34
90453,535,148,504,319,25,34
90588,535,147,505,320,25,34
90715,536,148,505,319,25,34
90846,535,148,504,320,25,34
90977,535,148,505,319,25,34
91108,535,147,504,320,25,34
91240,535,147,504,319,25,34
91371,534,147,504,319,25,34
91502,535,148,504,319,25,34
91633,534,147,504,320,25,34
91764,535,148,505,319,25,34
91895,535,147,505,319,25,34
92026,535,148,504,319,25,34
92157,535,148,504,320,25,34
92288,535,148,505,319,25,34
92419,534,148,505,319,25,34
92550,534,147,505,321,25,34
92681,535,148,504,319,25,34
92812,535,147,504,320,25,34
92943,534,147,505,319,25,35
93074,534,147,504,319,25,35
93206,534,147,504,320,25,35
93337,534,147,504,319,25,35
93468,534,147,504,319,25,35
93599,535,148,504,320,25,35
93730,535,147,504,319,25,35
93861,534,147,504,319,25,35
93992,534,147,504,321,25,35
94123,535,147,504,320,25,34
94254,535,147,504,319,25,34
94385,535,147,504,320,25,34
94516,534,148,504,320,25,34
94647,535,147,504,320,25,34
94778,535,147,503,319,25,34
94909,535,147,503,319,25,34
95041,535,147,504,321,25,34
95171,534,147,504,320,25,34
95303,535,147,504,320,25,34
95434,535,147,504,320,25,34
95565,534,147,503,319,25,34
95696,535,147,503,319,25,34
95827,534,147,503,320,25,34
95958,534,147,504,320,25,34
96089,535,147,504,321,25,34
96220,535,147,503,320,25,34
96351,535,147,504,320,25,34
96482,535,148,504,320,25,34
96613,535,147,504,320,25,34
96744,534,147,504,319,25,34
96875,534,147,504,321,25,34
97006,534,147,504,320,25,34
97137,534,147,503,319,25,34
97269,534,147,504,320,25,34
97400,534,147,504,320,25,34
97527,535,147,503,320,25,34
97662,534,147,504,320,25,34
97793,534,147,504,321,25,34
97924,535,147,503,321,25,34
98055,534,147,504,320,25,34
98186,534,148,504,320,25,34
98317,534,147,504,321,25,34
98448,534,147,504,321,25,34
98575,534,147,504,320,25,34
98706,534,147,503,320,25,34
98841,534,147,504,321,25,34
98972,534,147,503,320,25,34
99104,535,147,504,321,25,34
99235,534,146,504,321,25,34
99366,534,147,504,320,25,34
99506,534,147,503,321,25,34
99628,534,147,504,321,25,34
99755,534,147,504,320,25,34
99886,534,147,504,320,25,34
100021,534,147,504,320,25,35
100152,534,147,504,321,25,35
100283,534,147,504,320,25,35
100414,534,147,504,321,25,35
100545,534,147,503,321,25,35
100676,534,147,504,321,25,35
100807,534,147,504,320,25,35
100934,534,147,503,320,25,35
101065,534,147,504,321,25,35
101201,534,146,504,320,25,34
101332,534,147,502,320,25,34
101463,534,147,504,321,25,34
101594,534,146,503,321,25,34
101725,534,146,503,321,25,34
101856,534,147,503,321,25,34
101983,533,147,503,321,25,34
102114,533,147,503,321,25,34
102245,534,147,503,321,25,34
102380,534,147,503,321,25,34
102511,534,147,503,321,25,34
102642,534,147,503,320,25,34
102773,533,147,503,320,25,34
102904,533,147,503,321,25,34
103031,533,147,503,321,25,34
103162,534,147,503,320,25,34
103294,534,147,503,321,25,34
103424,533,147,504,322,25,34
103560,534,146,502,321,25,34
103691,533,147,503,321,25,34
103822,534,147,503,321,25,34
103953,534,147,503,321,25,34
104084,533,147,504,321,25,34
104211,533,147,503,321,25,34
104342,533,146,503,321,25,34
104473,534,147,503,322,25,34
104604,533,146,503,321,25,34
104739,533,147,502,320,25,34
104870,534,147,503,321,25,34
105001,534,146,503,322,25,34
105133,534,147,503,321,25,34
105260,533,147,503,322,25,34
105391,533,147,503,322,25,34
105522,534,147,503,320,25,34
105653,533,147,503,321,25,34
105784,534,146,503,321,25,34
105919,534,147,503,322,25,34
106050,534,147,503,322,25,34
106181,534,147,503,321,25,34
106308,534,147,502,320,25,34
106439,534,147,503,320,25,34
106570,534,147,502,321,25,34
106702,534,147,503,321,25,34
106832,533,147,503,319,25,34
106964,533,146,503,321,25,34
107099,533,147,503,322,25,34
107230,532,147,503,321,25,34
107361,533,146,503,321,25,34
107488,534,147,503,322,25,34
107619,534,147,503,321,25,34
107750,533,147,503,321,25,34
107881,532,147,503,322,25,34
108012,533,146,503,321,25,34
108143,533,147,503,322,25,34
108278,534,146,503,321,25,34
108409,533,147,503,321,25,34
108536,533,147,503,320,25,34
108667,533,147,502,321,25,34
108798,533,146,502,321,25,34
108929,533,147,503,321,25,34
109061,534,147,503,321,25,34
109191,533,146,502,321,25,34
109323,533,147,503,321,25,34
109458,534,147,503,321,25,34
109589,533,147,503,321,25,34
109716,533,146,503,321,25,34
109847,533,146,503,321,25,34
109978,533,147,502,321,25,34
110109,533,146,503,321,25,34
110240,532,146,503,320,25,34
110371,533,147,503,321,25,34
110502,533,146,503,321,25,34
110637,533,146,503,320,25,34
110764,533,146,503,321,25,34
110895,533,146,503,322,25,34
111027,533,147,502,322,25,34
111158,533,146,503,320,25,34
111289,532,147,502,320,25,34
111420,532,146,502,321,25,34
111551,533,146,502,321,25,34
111682,533,146,503,322,25,34
111817,533,146,503,320,25,34
111944,533,146,502,321,25,34
112075,533,147,502,321,25,34
112206,533,147,503,321,25,34
112337,532,147,503,321,25,34
112468,532,146,502,320,25,34
112599,532,147,503,320,25,34
112730,532,146,503,320,25,34
112861,532,146,502,321,25,34
112992,532,146,502,320,25,34
113124,533,147,503,321,25,34
113255,532,147,502,322,25,34
113386,533,146,503,321,25,34
113517,532,147,502,321,25,34
113648,533,147,502,321,25,34
113779,533,146,502,320,25,34
113910,533,146,502,320,25,34
114041,533,146,502,321,25,34
114172,531,146,502,321,25,34
114303,531,146,502,322,25,34
114434,532,147,502,321,25,34
114566,532,146,501,320,25,34
114697,533,146,502,321,25,34
114828,532,147,502,320,25,34
114959,532,146,502,320,25,34
115090,532,146,502,321,25,34
115221,532,146,502,321,25,34
115352,532,146,503,321,25,34
115483,532,146,501,321,25,34
115614,533,147,502,320,25,34
115745,532,146,502,321,25,34
115876,532,146,502,321,25,34
116007,532,146,502,321,25,34
116138,532,146,502,322,25,34
116269,532,147,502,320,25,34
116396,532,146,502,321,25,34
116532,532,146,502,321,25,34
116663,532,147,501,321,25,34
116794,533,146,502,321,25,34
116925,532,146,501,321,25,34
117056,531,146,502,321,25,34
117187,532,146,502,321,25,34
117318,532,146,502,320,25,34
117449,532,146,501,321,25,34
117576,531,146,501,321,25,34
117711,532,145,502,321,25,34
117842,532,146,501,321,25,34
117973,532,146,502,321,25,34
118104,531,146,502,320,25,34
118235,532,146,501,320,25,34
118366,532,146,501,321,25,34
118498,532,146,501,322,25,34
118625,532,146,502,320,25,34
118756,532,146,501,320,25,34
118891,532,146,502,321,25,34
119022,532,146,502,320,25,34
119153,532,146,502,321,25,34
119284,532,146,501,322,25,34
119415,532,146,501,321,25,34
119546,532,146,502,321,25,34
119677,531,146,501,321,25,34
119804,531,146,502,321,25,34
119935,532,146,502,321,25,34
120070,532,145,501,321,25,34
120201,531,146,501,321,25,34
120332,531,146,502,321,25,34
120463,532,146,501,322,25,34
120594,531,146,502,321,25,34
120725,531,146,501,321,25,34
120853,531,146,502,321,25,34
120984,532,146,502,322,25,34
121115,532,146,501,322,25,34
121250,532,146,501,321,25,34
121381,531,145,502,321,25,34
121512,532,146,502,321,25,34
121643,531,145,502,321,25,34
121774,530,146,502,321,25,34
