time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
68566,743,628,551,257,24,35
68697,743,628,551,258,24,35
68828,743,628,550,257,24,35
68959,743,627,550,257,24,35
69090,742,627,550,257,24,35
69222,743,628,551,257,24,35
69352,743,628,550,257,24,35
69484,743,627,550,256,24,35
69615,743,627,550,256,24,35
69746,743,628,550,257,24,35
69877,742,627,550,257,24,35
70008,743,627,550,257,24,35
70139,743,628,550,257,24,35
70270,742,627,550,257,24,35
70401,742,627,550,256,24,35
70532,743,628,550,257,24,35
70659,743,627,551,257,24,35
70794,743,628,550,257,24,35
70925,743,628,549,257,24,35
71056,743,628,550,257,24,35
71187,743,627,550,257,24,35
71318,743,627,550,257,24,35
71450,743,627,549,257,24,35
71580,743,627,551,257,24,35
71712,742,627,550,256,24,35
71839,743,628,550,256,24,35
71974,743,628,550,256,24,35
72105,743,627,550,257,24,35
72236,743,628,551,257,24,35
72367,743,627,550,256,24,35
72498,743,628,550,257,24,35
72629,743,627,550,257,24,35
72760,742,627,551,257,24,35
72887,743,628,551,257,24,35
73018,743,627,550,257,24,35
73153,743,628,550,256,24,34
73284,743,627,550,257,24,34
73416,743,628,550,257,24,34
73547,742,628,550,257,24,34
73678,742,628,550,257,24,34
73809,742,627,550,257,24,34
73936,743,627,550,257,24,34
74067,743,628,551,257,24,34
74198,743,627,550,257,24,34
74333,742,627,550,257,24,34
74464,743,627,551,256,24,34
74595,742,628,550,257,24,34
74726,743,628,549,257,24,34
74857,743,627,550,257,24,34
74984,743,628,551,257,24,34
75115,743,627,550,256,24,34
75246,743,628,550,257,24,34
75378,742,627,551,257,24,34
75513,742,627,550,257,24,34
75644,742,627,550,257,24,34
75775,743,628,550,257,24,34
75906,743,628,550,257,24,34
76033,743,627,549,257,24,34
76164,742,627,550,257,24,34
76295,743,628,550,257,24,34
76426,743,627,551,257,24,34
76557,743,627,550,256,24,34
76692,742,628,550,256,24,34
76823,743,628,550,257,24,34
76954,743,627,550,256,24,34
77081,743,627,550,256,24,34
77212,743,628,550,257,24,34
77344,742,627,550,257,24,34
77475,743,627,550,257,24,34
77606,743,627,550,256,24,34
77737,743,627,550,257,24,34
77872,742,628,550,256,24,34
78003,743,627,551,257,24,34
