time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH,label,add_label,condition
263567.0,507.0,205.0,542.0,371.0,28.0,31.0,beer,3,roomlecture
263699.0,507.0,206.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
263830.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
263961.0,506.0,206.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
264096.0,507.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
264227.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
264358.0,506.0,206.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
264485.0,507.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
264616.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
264747.0,507.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
264878.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
265010.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
265140.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
265275.0,507.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
265406.0,507.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
265537.0,507.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
265665.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
265796.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
265927.0,507.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
266058.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
266189.0,507.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
266320.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
266455.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
266586.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
266713.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
266844.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
266975.0,507.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
267106.0,506.0,206.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
267237.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
267368.0,507.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
267499.0,507.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
267635.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
267766.0,507.0,206.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
267893.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
268024.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
268155.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
268286.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
268417.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
268548.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
268679.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
268814.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
268945.0,507.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
269072.0,507.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
269203.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
269334.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
269465.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
269597.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
269728.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
269859.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
269994.0,506.0,206.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
270125.0,507.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
270252.0,506.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
270383.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
270514.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
270645.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
270776.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
270907.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
271038.0,507.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
271173.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
271304.0,507.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
271431.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
271562.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
271694.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
271825.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
271956.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
272087.0,506.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
272218.0,507.0,206.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
272353.0,507.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
272484.0,507.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
272611.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
272743.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
272873.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
273004.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
273135.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
273267.0,507.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
273397.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
273533.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
273660.0,506.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
273791.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
273922.0,507.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
274053.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
274184.0,507.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
274315.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
274446.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
274577.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
274712.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
274839.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
274970.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
275102.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
275232.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
275363.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
275494.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
275626.0,506.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
275757.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
275892.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
276019.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
276150.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
276281.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
276412.0,506.0,206.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
276543.0,506.0,206.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
276674.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
276805.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
276936.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
277071.0,506.0,206.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
277199.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
277330.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
277461.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
277591.0,507.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
277722.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
277853.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
277985.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
278116.0,507.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
278251.0,506.0,206.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
278378.0,507.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
278509.0,506.0,206.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
278640.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
278771.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
278902.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
279033.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
279164.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
279295.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
279430.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
279558.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
279689.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
279819.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
279951.0,506.0,206.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
280082.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
280213.0,507.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
280344.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
280475.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
280610.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
280737.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
280868.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
280999.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
281130.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
281261.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
281392.0,506.0,205.0,541.0,371.0,28.0,31.0,beer,3,roomlecture
281523.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
281654.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
281786.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
281917.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
282048.0,506.0,205.0,541.0,371.0,28.0,31.0,beer,3,roomlecture
282179.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
282310.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
282441.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
282572.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
282703.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
282834.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
282965.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
283096.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
283227.0,506.0,205.0,541.0,371.0,28.0,31.0,beer,3,roomlecture
283358.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
283489.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
283621.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
283752.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
283883.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
284014.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
284145.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
284276.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
284407.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
284538.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
284669.0,505.0,205.0,541.0,371.0,28.0,31.0,beer,3,roomlecture
284800.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
284931.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
285062.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
285193.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
285324.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
285456.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
285587.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
285718.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
285849.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
285980.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
286111.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
286242.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
286373.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
286504.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
286635.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
286766.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
286897.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
287028.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
287160.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
287290.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
287422.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
287552.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
287684.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
287815.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
287946.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
288077.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
288208.0,506.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
288339.0,505.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
288470.0,504.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
288601.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
288732.0,505.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
288863.0,505.0,205.0,542.0,373.0,28.0,31.0,beer,3,roomlecture
288994.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
289126.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
289256.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
289388.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
289519.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
289650.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
289781.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
289912.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
290043.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
290174.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
290305.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
290436.0,506.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
290567.0,505.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
290698.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
290829.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
290960.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
291091.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
291222.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
291353.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
291485.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
291616.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
291747.0,505.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
291878.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
292009.0,506.0,205.0,541.0,371.0,28.0,31.0,beer,3,roomlecture
292140.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
292271.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
292402.0,506.0,204.0,541.0,371.0,28.0,31.0,beer,3,roomlecture
292533.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
292664.0,505.0,204.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
292795.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
292926.0,505.0,204.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
293057.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
293188.0,506.0,205.0,542.0,372.0,28.0,31.0,beer,3,roomlecture
293319.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
293450.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
293582.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
293713.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
293844.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
293975.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
294106.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
294237.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
294368.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
294499.0,505.0,205.0,540.0,371.0,28.0,31.0,beer,3,roomlecture
294626.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
294761.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
294892.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
295023.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
295154.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
295285.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
295416.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
295547.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
295679.0,506.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
295806.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
295941.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
296072.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
296203.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
296334.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
296465.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
296596.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
296727.0,505.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
296858.0,506.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
296985.0,505.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
297120.0,505.0,205.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
297251.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
297383.0,505.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
297514.0,505.0,204.0,540.0,372.0,28.0,31.0,beer,3,roomlecture
297645.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
297776.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
297907.0,506.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
298038.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
298165.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
298300.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
298431.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
298562.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
298693.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
298824.0,505.0,204.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
298955.0,506.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
299086.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
299217.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
299345.0,506.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
299480.0,506.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
299611.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
299742.0,506.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
299873.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
300004.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
300135.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
300266.0,505.0,205.0,541.0,372.0,28.0,31.0,beer,3,roomlecture
300397.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
300524.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
300659.0,505.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
300790.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
300921.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
301052.0,505.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
301183.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
301314.0,506.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
301445.0,506.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
301577.0,506.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
301704.0,506.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
301839.0,505.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
301970.0,505.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
302101.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
302232.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
302363.0,505.0,205.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
302494.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
302625.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
302752.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
302883.0,505.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
303019.0,505.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
303150.0,505.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
303280.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
303411.0,506.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
303543.0,505.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
303674.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
303805.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
303932.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304063.0,505.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304198.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304329.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304460.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304591.0,505.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304722.0,505.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
304853.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
304984.0,506.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
305111.0,506.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
305242.0,505.0,204.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
305377.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
305509.0,504.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
305640.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
305771.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
305902.0,506.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
306033.0,505.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
306164.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
306291.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
306422.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
306557.0,505.0,204.0,540.0,373.0,28.0,31.0,beer,3,roomlecture
306688.0,506.0,205.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
306819.0,506.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
306950.0,505.0,205.0,540.0,375.0,28.0,31.0,beer,3,roomlecture
307081.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
307213.0,505.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
307343.0,505.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
307471.0,506.0,205.0,541.0,375.0,28.0,31.0,beer,3,roomlecture
307602.0,505.0,205.0,540.0,374.0,28.0,31.0,beer,3,roomlecture
307737.0,505.0,204.0,541.0,373.0,28.0,31.0,beer,3,roomlecture
307868.0,506.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
307999.0,506.0,204.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
308130.0,505.0,205.0,542.0,374.0,28.0,31.0,beer,3,roomlecture
308261.0,505.0,205.0,540.0,375.0,28.0,31.0,beer,3,roomlecture
308392.0,506.0,205.0,540.0,375.0,28.0,31.0,beer,3,roomlecture
308519.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
308650.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
308781.0,505.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
308916.0,506.0,205.0,541.0,374.0,28.0,31.0,beer,3,roomlecture
309047.0,505.0,204.0,541.0,375.0,28.0,31.0,beer,3,roomlecture
