time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
78662,512,213,545,363,28,32
78790,513,213,544,363,28,32
78924,512,213,544,363,28,32
79056,513,212,544,363,28,32
79186,513,213,544,364,28,32
79317,513,213,544,364,28,32
79448,513,213,544,364,28,32
79580,513,213,545,363,28,32
79711,513,213,545,364,28,32
79838,513,212,545,364,28,32
79969,513,213,544,364,28,32
80104,513,213,545,363,28,32
80235,513,212,545,364,28,32
80366,513,212,544,364,28,32
80497,512,213,545,364,28,32
80628,513,213,545,364,28,32
80759,512,213,545,365,28,32
80890,513,213,545,365,28,32
81018,513,213,544,365,28,32
81148,513,213,545,365,28,32
81284,513,213,545,364,28,31
81414,513,213,544,365,28,31
81546,513,212,545,365,28,31
81677,513,212,545,365,28,31
81808,513,213,544,364,28,31
81939,512,213,545,365,28,31
82066,512,212,545,366,28,31
82197,513,212,544,366,28,31
82328,513,213,544,366,28,31
82463,512,212,544,366,28,32
82594,513,213,545,365,28,32
82725,513,212,544,366,28,32
82856,513,212,545,365,28,32
82987,513,212,545,365,28,32
83114,512,213,544,365,28,32
83245,512,213,545,365,28,32
83377,513,212,545,366,28,32
83508,513,213,545,365,28,32
83643,513,212,544,365,27,31
83774,513,213,545,365,27,31
83905,513,212,544,365,27,31
84036,513,212,544,365,27,31
84167,513,212,545,365,27,31
84294,513,212,545,365,27,31
84425,513,212,545,365,27,31
84556,512,212,544,364,27,31
84687,513,212,545,365,27,31
84822,512,212,545,364,28,32
84953,513,212,545,365,28,32
85084,513,212,545,365,28,32
85215,513,212,544,365,28,32
85346,513,212,544,364,28,32
85474,513,212,544,365,28,32
85605,513,211,545,365,28,32
85736,512,212,544,365,28,32
85867,513,212,545,364,28,32
86002,512,212,544,364,28,32
86133,512,212,544,366,28,32
86264,512,212,545,364,28,32
86395,513,212,545,364,28,32
86522,513,212,545,365,28,32
86653,512,212,545,364,28,32
86784,512,212,544,364,28,32
86915,513,212,544,365,28,32
87046,513,212,544,364,28,32
87182,513,212,544,364,28,32
87312,513,212,544,365,28,32
87443,513,212,544,365,28,32
87571,512,212,544,364,28,32
87702,513,212,545,364,28,32
87833,512,212,544,364,28,32
87964,513,212,544,365,28,32
88095,512,212,544,364,28,32
88226,513,212,544,364,28,32
88361,512,212,544,364,28,32
88492,512,211,544,364,28,32
88619,513,212,544,364,28,32
88750,513,211,544,364,28,32
88881,513,212,544,364,28,32
89012,511,211,544,364,28,32
89143,513,211,544,363,28,32
89274,511,210,544,363,28,32
89405,513,211,544,364,28,32
89540,512,211,544,364,28,32
89668,513,212,544,364,28,32
89799,511,211,544,363,28,32
89930,511,210,543,362,28,32
90061,512,211,544,364,28,32
90192,512,211,544,363,28,32
90323,512,211,544,363,28,32
90454,512,212,544,364,28,32
90585,512,211,543,363,28,32
90716,512,212,544,363,28,32
90847,512,212,543,362,28,32
90978,512,211,544,363,28,32
91110,512,212,544,363,28,32
91240,512,211,544,363,28,32
91372,512,211,543,363,28,32
91503,511,210,544,364,28,32
91633,512,211,543,362,28,32
91765,512,211,544,362,28,32
91896,512,211,544,363,28,32
92027,512,212,544,363,28,32
92158,512,212,543,363,28,32
92289,511,210,543,362,28,32
92420,512,212,544,364,28,32
92551,512,211,543,364,28,32
92682,512,211,544,364,28,32
92813,512,211,543,363,28,32
92944,512,211,544,363,28,32
93075,511,210,543,363,28,32
93206,512,212,543,364,28,32
93337,512,211,544,364,28,32
93469,512,211,543,364,28,32
93600,512,211,544,363,28,32
93731,511,210,544,364,28,32
93862,512,211,543,363,28,32
93993,511,210,543,364,28,32
94120,512,211,544,364,28,32
94255,512,210,544,364,28,32
94386,512,210,544,364,28,32
94517,512,211,544,364,28,32
94648,512,211,544,364,28,32
94779,512,211,544,365,28,32
94910,512,211,543,365,28,32
95041,512,210,544,364,28,32
95172,512,211,544,364,28,32
95299,512,211,542,364,28,32
95435,512,211,544,365,27,31
95566,512,211,543,365,27,31
95697,512,211,544,364,27,31
95828,512,211,543,365,27,31
95959,512,211,543,364,27,31
96090,511,210,544,366,27,31
96221,511,210,544,364,27,31
96352,512,211,544,365,27,31
96479,512,211,543,365,27,31
96614,511,210,544,365,28,32
96745,512,211,544,364,28,32
96876,512,211,543,365,28,32
97007,512,211,544,365,28,32
97138,512,211,543,365,28,32
97269,511,210,544,365,28,32
97401,512,211,544,366,28,32
97528,512,210,543,365,28,32
97659,512,211,543,365,28,32
97794,512,211,543,366,28,32
97925,512,211,543,365,28,32
98056,512,211,544,365,28,32
98187,512,210,543,366,28,32
98318,512,210,543,366,28,32
98449,511,210,544,366,28,32
98576,511,210,543,366,28,32
98707,512,211,544,365,28,32
98838,512,211,543,365,28,32
98973,512,211,543,365,28,31
99104,512,211,544,365,28,31
99235,512,211,544,365,28,31
99366,512,211,543,365,28,31
99498,511,209,544,365,28,31
99629,512,211,543,365,28,31
99756,512,211,544,366,28,31
99887,512,211,543,365,28,31
100018,512,210,543,365,28,31
100153,512,211,543,365,28,31
100284,512,211,543,364,28,31
100415,511,210,543,366,28,31
100546,512,210,543,366,28,31
100677,512,211,543,365,28,31
100808,512,211,543,366,28,31
100935,512,211,544,365,28,31
101066,512,211,543,365,28,31
101197,512,211,543,365,28,31
101332,512,211,543,365,28,31
101464,513,210,543,365,28,31
101595,512,211,543,365,28,31
101726,511,210,544,365,28,31
101857,512,210,543,366,28,31
101984,512,211,543,366,28,31
102115,512,211,542,365,28,31
102246,512,210,543,365,28,31
102377,512,211,543,365,28,31
102512,512,211,543,365,28,31
102643,511,209,543,365,28,31
102774,512,211,543,365,28,31
102905,511,209,544,365,28,31
103036,511,210,544,366,28,31
103163,512,211,544,365,28,31
103295,512,211,543,365,28,31
103425,512,211,543,364,28,31
103557,512,210,544,365,28,31
103692,512,211,543,365,28,31
103823,512,211,543,364,28,31
103954,512,211,543,364,28,31
104085,512,211,543,366,28,31
104212,512,211,544,365,28,31
104343,512,211,543,365,28,31
104474,512,211,543,366,28,31
104605,512,211,543,364,28,31
104736,511,210,543,364,28,31
104871,512,210,542,365,28,31
105002,512,211,543,365,28,31
105133,512,210,543,364,28,31
105264,512,211,543,365,28,31
105391,512,211,544,365,28,31
105523,512,211,543,365,28,31
105654,512,210,543,365,28,31
105785,512,211,543,365,28,31
105916,512,211,543,365,28,31
106051,512,211,544,365,28,31
106182,511,209,543,365,28,31
106313,512,211,543,365,28,31
106444,512,211,543,366,28,31
106571,512,211,543,366,28,31
106702,512,210,543,365,28,31
106833,512,210,542,365,28,31
106964,512,210,544,366,28,31
107095,511,209,542,365,28,31
107230,512,210,543,365,28,31
107361,512,210,543,365,28,31
107493,512,211,543,365,28,31
107624,512,210,543,366,28,31
107751,512,210,544,365,28,31
107882,511,210,543,365,28,31
108013,512,211,543,366,28,31
108144,511,210,543,366,28,31
108275,512,211,543,365,28,31
108410,512,211,542,365,28,31
108541,512,210,543,365,28,31
108672,511,209,543,365,28,31
108799,512,210,544,364,28,31
108930,512,210,543,365,28,31
109061,512,210,543,365,28,31
109193,512,210,543,365,28,31
109323,512,211,543,365,28,31
109455,512,210,543,365,28,31
109590,512,210,543,365,28,31
109721,512,210,542,365,28,31
109852,512,210,543,364,28,31
109979,512,210,543,365,28,31
110110,512,211,544,364,28,31
110241,511,209,544,365,28,31
110372,512,210,542,363,28,31
110503,511,209,543,364,28,31
110634,511,209,543,364,28,31
110769,511,209,543,365,28,31
110900,512,210,543,363,28,31
111031,511,209,543,365,28,31
111158,512,209,543,364,28,31
111289,511,209,543,364,28,31
111420,512,210,544,365,28,31
111552,512,210,543,364,28,31
111683,512,210,543,365,28,31
111814,512,210,543,365,28,31
111949,512,210,543,364,28,31
112080,511,209,542,364,28,31
112207,512,210,543,364,28,31
112338,512,210,543,364,28,31
112469,512,209,542,363,28,31
112600,512,210,543,364,28,31
112731,512,210,543,364,28,31
112862,512,210,543,364,28,31
112993,512,210,542,364,28,31
113128,512,210,543,364,28,31
113259,512,210,542,364,28,31
113386,512,210,543,364,28,31
