time_ms,B102NO2,B302C2H5OH,B502VOC,B702CO,TdegC,RH
71196,500,128,461,276,25,34
71327,500,128,461,277,25,34
71458,500,128,461,276,25,34
71589,501,128,462,277,25,34
71720,500,128,461,276,25,34
71851,500,127,461,276,25,34
71982,501,128,461,276,25,34
72113,500,128,461,276,25,34
72244,500,127,461,277,25,34
72375,501,128,461,276,25,34
72506,500,128,461,276,25,34
72637,500,128,461,276,25,34
72768,501,128,461,277,25,34
72899,501,128,461,276,25,34
73031,500,127,460,276,25,34
73162,501,128,461,276,25,34
73293,501,128,461,276,25,34
73424,500,127,461,276,25,34
73555,500,128,461,276,25,34
73686,500,127,461,277,25,34
73817,500,128,461,276,25,34
73948,500,128,460,276,25,34
74079,500,127,461,277,25,34
74210,500,127,461,277,25,34
74341,500,128,460,276,25,34
74472,500,128,461,277,25,34
74603,500,128,461,277,25,34
74734,500,127,461,277,25,34
74865,500,128,461,276,25,34
74996,500,128,460,277,25,34
75127,500,128,461,276,25,34
75259,500,127,461,278,25,34
75390,500,128,461,277,25,34
75521,500,128,461,276,25,34
75652,500,128,460,276,25,34
75783,500,128,461,277,25,34
75914,500,128,460,276,25,34
76045,500,127,460,277,25,34
76176,500,128,461,277,25,34
76307,500,128,460,277,25,34
76438,500,128,460,277,25,34
76569,499,127,461,277,25,34
76700,500,128,461,277,25,34
76831,500,127,461,277,25,34
76963,499,128,460,277,25,34
77094,500,127,460,276,25,34
77224,500,128,461,277,25,34
77356,499,128,460,276,25,34
77483,500,127,461,276,25,34
77618,500,128,461,276,25,34
77749,500,127,461,277,25,34
77880,500,128,460,277,25,34
78011,500,128,460,277,25,34
78142,500,128,461,277,25,34
78273,500,128,461,277,25,34
78404,499,128,460,276,25,34
78535,500,127,461,277,25,34
78662,499,127,461,277,25,34
78797,500,128,461,277,25,34
78929,499,127,461,276,25,34
79060,500,127,461,276,25,34
79191,500,127,460,277,25,34
79322,500,128,460,277,25,34
79453,499,128,460,276,25,34
79584,500,128,461,277,25,34
79715,499,128,460,276,25,34
79842,500,128,461,276,25,34
79977,500,127,460,277,25,34
80108,500,128,461,276,25,34
80239,500,128,461,277,25,34
80370,500,127,460,276,25,34
80501,500,128,461,276,25,34
80632,500,128,461,276,25,34
80763,499,127,460,276,25,34
80890,499,128,461,277,25,34
81021,500,128,460,277,25,34
81157,499,128,461,277,25,34
81288,500,128,461,276,25,34
81419,499,128,460,277,25,34
81550,500,127,460,277,25,34
81681,499,127,460,277,25,34
81812,499,128,460,277,25,34
81943,500,128,461,276,25,34
82070,499,128,460,276,25,34
82201,500,128,461,277,25,34
82336,499,128,461,277,25,34
82467,499,127,461,277,25,34
82598,500,128,460,277,25,34
82729,499,127,461,277,25,34
82860,499,127,461,276,25,34
82992,500,128,461,277,25,34
83123,499,128,459,277,25,34
83250,500,127,461,277,25,34
